Time_max,Time_min,Time_mean,Time_q1,Time_q2,Time_q3,LatitudeDegrees_max,LatitudeDegrees_min,LatitudeDegrees_mean,LatitudeDegrees_q1,LatitudeDegrees_q2,LatitudeDegrees_q3,LongitudeDegrees_max,LongitudeDegrees_min,LongitudeDegrees_mean,LongitudeDegrees_q1,LongitudeDegrees_q2,LongitudeDegrees_q3,AltitudeMeters_max,AltitudeMeters_min,AltitudeMeters_mean,AltitudeMeters_q1,AltitudeMeters_q2,AltitudeMeters_q3,HeartRatebpm_max,HeartRatebpm_min,HeartRatebpm_mean,HeartRatebpm_q1,HeartRatebpm_q2,HeartRatebpm_q3,Speed_max,Speed_min,Speed_mean,Speed_q1,Speed_q2,Speed_q3,RunCadence_max,RunCadence_min,RunCadence_mean,RunCadence_q1,RunCadence_q2,RunCadence_q3,gps_speed_max,gps_speed_min,gps_speed_mean,gps_speed_q1,gps_speed_q2,gps_speed_q3,gps_acc_max,gps_acc_min,gps_acc_mean,gps_acc_q1,gps_acc_q2,gps_acc_q3,label,fields_num,props_num,#ref
1595306536,1595304692,1595305579.6334279,1595305136.5,1595305578.0,1595306019.5,41.597776,41.596867,41.5973830101983,41.597197,41.597421,41.597584,0.65252,0.651968,0.6521984294617563,0.652122,0.65217,0.65229,191.2,162.6,181.8286685552408,178.8,182.4,185.2,186.0,82.0,149.23229461756375,134.0,154.0,165.0,7.2,0.0,1.310084985835694,0.6,1.0,1.6,100.0,0.0,58.57677053824363,50.0,56.0,64.0,7.5934385366764134e-06,0,1.2919718448341536e-06,0.0,0.0,2.611727371676829e-06,5.377498284102905e-06,-6.1501627289848735e-06,-7.268054771145226e-10,-2.1192393772454032e-06,0.0,2.1273806420579494e-06,run,9,6,#109
1492181456,1492177837,1492179521.38698,1492178572.0,1492179366.0,1492180511.0,42.54352,42.5276,42.53610243399638,42.531206499999996,42.536038,42.54151,0.50726,0.492037,0.5011831663652803,0.498356,0.501775,0.504702,1353.0,1152.7,1283.987341772152,1212.55,1312.8,1344.0,191.0,87.0,162.6347197106691,152.0,166.0,175.0,4.6,0.0,2.5710669077757684,2.3,2.6,2.9,96.0,0.0,84.63652802893309,83.0,85.0,89.0,3.388743087107787e-05,0,2.4822379707949836e-06,2.0383137066247664e-06,2.595146005823952e-06,2.922806126100662e-06,5.151681054261011e-06,-6.219215614708302e-06,3.117027996196203e-09,-2.8434333571201074e-08,0.0,2.6524525461048403e-08,run,9,6,#26
1488276205,1488272942,1488274522.3649194,1488273624.0,1488274429.0,1488275405.25,41.703141,41.687473,41.69568961290322,41.69208725,41.6963155,41.698695,0.599426,0.586969,0.595068625,0.5935112499999999,0.595434,0.59695575,275.0,243.8,255.8852822580645,250.3,255.75,257.57500000000005,191.0,101.0,175.21370967741936,173.0,178.0,182.0,4.3,0.0,2.891532258064516,2.8,3.0,3.1,94.0,0.0,82.77016129032258,83.0,85.0,87.0,1.6844599002533718e-05,0,2.594610412527901e-06,2.5728357253343193e-06,2.956705693522633e-06,3.1495064492522033e-06,1.1026015914033465e-05,-1.734784616488614e-06,3.826185970027961e-08,-2.2792989298765545e-08,0.0,2.0292712154050034e-08,run,9,6,#15
1609583503,1609579947,1609581578.817479,1609580706.0,1609581588.0,1609582383.0,41.607606,41.582371,41.59681344504202,41.589709,41.599347,41.602573,0.646995,0.614978,0.6282062608403362,0.620732,0.626632,0.635435,186.6,122.2,142.43159663865546,137.4,140.8,144.4,176.0,107.0,157.5347899159664,157.0,160.0,161.0,5.0,0.0,3.425848739495798,3.4,3.4,3.6,83.0,0.0,78.44470588235293,78.0,79.0,79.0,2.3687697060749405e-05,0,3.4694807449785115e-06,3.2257247608520685e-06,3.4712416153268655e-06,3.735173936681512e-06,2.3687697060749405e-05,-2.0193815875689692e-05,1.5610122818317788e-09,-3.2101313825871604e-07,-2.6099784090688125e-13,3.2396979022997293e-07,run,9,6,#144
1616517687,1616517255,1616517472.488372,1616517364.75,1616517472.5,1616517580.25,41.384973,41.383245,41.383966544186045,41.383500250000004,41.3836965,41.384569,2.169405,2.166325,2.1675076674418605,2.1668285000000003,2.16752,2.1679185,56.8,32.4,35.855348837209306,34.2,35.6,36.4,125.0,67.0,100.33023255813953,89.0,107.0,112.0,9.2,0.0,1.3327906976744186,1.1,1.3,1.5,NaN,NaN,NaN,NaN,NaN,NaN,9.898143619895997e-06,0,1.3239026134022856e-06,1.1347241098679996e-06,1.3029004632415837e-06,1.5048495771754143e-06,8.380038417503983e-06,-5.551250103258006e-06,-4.840048773878917e-10,-6.093842565743309e-08,-2.349172441453275e-14,6.339572921099267e-08,walk,9,6,#54
1615914746,1615907254,1615910958.0411406,1615908974.0,1615911032.0,1615912838.0,41.830758,41.669556,41.74654409694501,41.707046,41.734232,41.790248,0.660201,0.553072,0.5965056260692464,0.565602,0.585835,0.633489,381.0,209.4,302.65140529531567,247.4,300.2,357.4,191.0,112.0,155.00936863543788,145.0,154.0,165.0,19.3,0.0,8.284602851323829,6.7,7.9,9.5,NaN,NaN,NaN,NaN,NaN,NaN,2.5559405506094287e-05,0,8.26868621578704e-06,6.560784757931072e-06,7.938301873575744e-06,9.509496457865383e-06,9.63505110946588e-06,-8.40861458568946e-06,-2.235681567490965e-09,-9.166587386995925e-08,6.693208581641649e-11,9.797679129342672e-08,bike,9,6,#5
1601956272,1601952367,1601954326.1450071,1601953231.0,1601954472.0,1601955336.0,41.394355,41.363738,41.381878567583215,41.376765,41.383267,41.388084,2.196867,2.165526,2.1836557227206947,2.176422,2.186985,2.189417,60.4,-3.8,11.411403762662808,4.2,9.6,15.0,188.0,104.0,168.06367583212736,163.0,168.0,174.0,6.0,0.0,3.3201736613603474,3.2,3.4,3.6,106.0,0.0,78.89464544138929,78.0,79.0,80.0,0.0003902097602170868,0,3.4690058642067695e-06,3.048623120315177e-06,3.3824527146551703e-06,3.7199385469762233e-06,0.0003902097602170868,-0.000387960949443173,3.1761365326636297e-09,-3.8862659655143655e-07,0.0,3.859020028079651e-07,run,9,6,#168
1614418286,1614410357,1614414364.724551,1614412411.75,1614414380.5,1614416350.25,45.900757,45.848023,45.87196030291591,45.8560155,45.871485,45.886888,6.134551,6.107847,6.125297900286384,6.12041625,6.127672499999999,6.13101225,985.8,452.0,743.0708669617287,643.875,776.0,881.8,NaN,NaN,NaN,NaN,NaN,NaN,5.5,0.0,2.366922676386358,1.5,2.6,3.3,NaN,NaN,NaN,NaN,NaN,NaN,7.4218207421366e-06,0,2.3900542164432927e-06,1.2050711040666572e-06,2.0441252978393565e-06,3.655665869535835e-06,4.320546744406365e-06,-3.978096829156359e-06,8.95045523723924e-11,-3.480839097807298e-07,8.737628019697046e-14,5.089160863713223e-07,run,9,6,#191
1596086901,1596084124,1596085351.9794521,1596084635.25,1596085294.5,1596086025.75,41.699158,41.683894,41.69292715068493,41.690189,41.693562,41.695727250000004,0.59649,0.575055,0.5806395831702544,0.5765585,0.5778885,0.582449,371.8,264.6,327.6522504892368,290.45,348.8,353.6,186.0,117.0,163.22407045009786,159.0,162.0,168.0,4.6,0.0,2.897504892367906,2.6,3.0,3.4,98.0,41.0,77.43786692759295,78.0,79.0,80.0,8.317643510242032e-05,0,3.000405359658547e-06,2.677843938368351e-06,3.103814937822541e-06,3.5028911260206407e-06,8.317643510242032e-05,-8.037252115395919e-05,-3.385262794136128e-10,-3.479990569336581e-07,-4.609129782484275e-18,3.200872266914918e-07,run,9,6,#183
1613300843,1613297637,1613299255.885569,1613298467.75,1613299264.5,1613300051.25,45.185906,45.156114,45.173873389383346,45.167235,45.1779875,45.179995,5.713954,5.696853,5.701885226319136,5.699791749999999,5.70009,5.701486999999999,229.7,219.4,224.63413858868404,221.5,224.6,227.6,NaN,NaN,NaN,NaN,NaN,NaN,7.5,0.0,3.243102352193261,3.1,3.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,7.784039533359439e-06,0,3.2509944176479885e-06,3.1371435053767566e-06,3.3776376711457515e-06,3.6727804964813453e-06,3.689349262745265e-06,-3.1487848002991786e-06,1.5719466322504936e-09,-2.1158845118017793e-07,2.627543831045464e-13,2.921367285595334e-07,run,9,6,#5
1607425920,1607421519,1607423701.375711,1607422553.5,1607423550.0,1607425051.5,41.453216,41.438198,41.44694891769823,41.443355,41.44737,41.450013,2.16994,2.142962,2.1559582228169956,2.152329,2.154098,2.1605655,328.4,120.0,248.5614586818334,239.2,261.6,278.8,NaN,NaN,NaN,NaN,NaN,NaN,5.2,0.0,2.577049180327869,2.2,2.8,3.2,NaN,NaN,NaN,NaN,NaN,NaN,4.6368188838285355e-05,0,2.6915702840732637e-06,2.3681929934752443e-06,2.934441759470029e-06,3.3338156372372366e-06,4.6368188838285355e-05,-4.384569516177477e-05,1.505100670546201e-09,-2.9511620111050005e-07,0.0,2.5642041425363886e-07,run,9,6,#83
1608231256,1608229220,1608230248.6873968,1608229735.5,1608230260.0,1608230762.5,41.403187,41.386947,41.39489738084755,41.391682,41.394544,41.398365,2.188297,2.165528,2.1777245360484314,2.17145,2.178088,2.184146,47.0,3.8,15.556962025316455,8.0,14.6,22.299999999999997,186.0,90.0,165.4232250963126,159.0,164.0,177.0,13.9,0.0,3.4259218492019814,3.2,3.6,3.8,81.0,0.0,76.22564667033572,77.0,77.0,78.0,4.435367258812447e-05,0,3.552827077230462e-06,2.8988782499494867e-06,3.5594331268959528e-06,3.936667881871727e-06,4.435367258812447e-05,-4.1244762575992336e-05,2.134501710139644e-08,-3.633602470940502e-07,-1.4416974609024075e-08,3.044491526020801e-07,run,9,6,#92
1595306536,1595304692,1595305579.6334279,1595305136.5,1595305578.0,1595306019.5,41.597776,41.596867,41.5973830101983,41.597197,41.597421,41.597584,0.65252,0.651968,0.6521984294617563,0.652122,0.65217,0.65229,191.2,162.6,181.8286685552408,178.8,182.4,185.2,186.0,82.0,149.23229461756375,134.0,154.0,165.0,7.2,0.0,1.310084985835694,0.6,1.0,1.6,100.0,0.0,58.57677053824363,50.0,56.0,64.0,7.5934385366764134e-06,0,1.2919718448341536e-06,0.0,0.0,2.611727371676829e-06,5.377498284102905e-06,-6.1501627289848735e-06,-7.268054771145226e-10,-2.1192393772454032e-06,0.0,2.1273806420579494e-06,run,9,6,#186
1617092031,1617091666,1617091850.1274238,1617091758.5,1617091850.0,1617091941.5,41.605206,41.602467,41.60367013850416,41.6032385,41.60365,41.6040335,0.646233,0.63453,0.6405709529085872,0.6366255000000001,0.641641,0.6442165,189.4,140.4,154.7213296398892,144.8,153.8,160.4,97.0,63.0,81.8393351800554,76.0,81.0,89.0,7.6,0.0,3.986426592797784,3.2,4.4,5.0,NaN,NaN,NaN,NaN,NaN,NaN,1.8163230844252393e-05,0,3.959639572195269e-06,2.6422572595923832e-06,4.057906543909208e-06,4.906943250382613e-06,1.8163230844252393e-05,-1.4491041434845508e-05,8.345286714374707e-09,-1.3516202560236048e-07,0.0,2.232144503896423e-07,bike,9,6,#62
1618909059,1618908454,1618908759.4716666,1618908609.25,1618908759.5,1618908909.75,41.38665,41.375648,41.38012246833333,41.377309499999996,41.379894,41.38266925,2.164802,2.141332,2.153216465,2.1470685,2.1533355,2.1595535,183.0,-26.8,4.856,-13.2,5.0,8.2,93.0,49.0,69.18833333333333,59.0,69.0,76.75,8.7,0.0,4.565333333333333,3.7,5.0,5.8,NaN,NaN,NaN,NaN,NaN,NaN,6.312154750428864e-05,0,4.7504167785245116e-06,1.8972666100508546e-06,3.834369225591962e-06,5.945900792100494e-06,5.9547165767813116e-05,-2.3977818694192163e-05,4.921487350666027e-08,-9.412768215031612e-07,0.0,1.1235661364286661e-06,bike,9,6,#61
1618745065,1618744735,1618744903.9752321,1618744823.0,1618744904.0,1618744985.0,41.383299,41.375414,41.378879891640864,41.376618,41.378826,41.380888,2.16013,2.14968,2.154030226006192,2.150952,2.153898,2.156655,97.0,-20.0,4.201238390092879,-16.0,-3.4,7.8,89.0,60.0,70.343653250774,64.0,68.0,77.0,11.0,0.0,3.9755417956656345,3.1,4.4,5.3,NaN,NaN,NaN,NaN,NaN,NaN,1.4281021640784231e-05,0,3.935116716856873e-06,2.2077756480462717e-06,3.339775843980544e-06,5.2931428707368366e-06,1.1487091830603037e-05,-1.2351940650100447e-05,9.496816903899976e-09,-2.814837936317063e-07,0.0,1.2568819018164628e-07,bike,9,6,#67
1612684899,1612682056,1612683491.2512195,1612682753.75,1612683334.5,1612684372.25,41.874391,41.852432,41.86426234292683,41.857565,41.86348,41.8717745,0.858247,0.833375,0.8447015990243902,0.8407260000000001,0.844727,0.850004,269.8,235.8,249.27141463414634,243.0,247.2,253.8,195.0,117.0,169.13756097560974,165.0,169.0,175.0,6.7,0.0,2.9119512195121953,2.6,3.2,3.6,99.0,0.0,77.37268292682927,79.0,80.0,81.0,0.0007571576347294383,0,3.4138238959670048e-06,2.5826511533536803e-06,3.1914503597790237e-06,3.58225360243475e-06,0.0007571576347294383,-0.0007571576347294383,8.844937691173112e-09,-2.5912851201949115e-07,0.0,2.3469825673370352e-07,run,9,6,#110
1617975668,1617974535,1617975105.4928951,1617974823.75,1617975105.5,1617975387.25,41.39272,41.381201,41.387198484014206,41.38446475,41.38701450000001,41.389985749999994,2.1658,2.119935,2.142605418294849,2.1261745000000003,2.143681,2.15703075,61.8,5.6,39.582948490230905,23.349999999999998,44.3,57.4,117.0,59.0,81.50088809946715,72.0,80.0,89.0,9.2,0.0,4.83765541740675,3.6,5.7,6.6,NaN,NaN,NaN,NaN,NaN,NaN,1.7559913518667544e-05,0,4.761227728172428e-06,1.9845529288822335e-06,5.464502226435826e-06,6.919786773080364e-06,1.7088497105760906e-05,-1.469127531031996e-05,-3.085473899577827e-11,-3.4577918180309873e-07,0.0,3.011622348633637e-07,bike,9,6,#139
1488449867,1488448004,1488448771.4142013,1488448222.0,1488448486.0,1488449386.5,41.695763,41.683105,41.69147423668639,41.689903,41.692047,41.694462,0.599509,0.590677,0.5965525798816568,0.5951934999999999,0.597758,0.5984185,256.3,242.9,248.35443786982248,246.8,248.0,250.25,191.0,109.0,168.2603550295858,163.5,175.0,180.0,5.0,0.0,2.8615384615384616,2.8,3.0,3.3,90.0,0.0,82.26627218934911,83.0,83.0,84.0,5.2999771564857105e-06,0,2.509835313689062e-06,2.3801629324413494e-06,2.9675749110932748e-06,3.2574183776314355e-06,1.2292477994810866e-06,-6.862978359179554e-07,7.687282009739423e-09,-3.4724198742605886e-08,0.0,2.1690158114690718e-08,run,9,6,#28
1603612249,1603609729,1603610957.1857402,1603610287.75,1603610976.5,1603611648.25,41.388,41.367856,41.38048780381472,41.376066,41.381728,41.38541875,2.196857,2.166465,2.18645682924614,2.18263875,2.18904,2.1917945000000003,71.4,-9.4,9.139146230699364,4.6,7.2,9.2,165.0,93.0,154.0449591280654,151.0,160.0,161.0,9.8,0.0,3.5520890099909175,3.4,3.6,3.8,83.0,0.0,79.59309718437784,79.0,80.0,81.0,8.041061959204768e-05,0,3.5928287870420074e-06,3.2927141120827426e-06,3.5931934880165784e-06,3.901328043349393e-06,8.041061959204768e-05,-7.728537572992051e-05,-3.792861273709147e-10,-2.640457692037426e-07,5.267131092054762e-13,2.734555932998399e-07,run,9,6,#175
1616759648,1616758780,1616759218.4895349,1616759003.25,1616759218.5,1616759433.75,41.38936,41.383382,41.38693063488372,41.385878,41.3869185,41.388291,2.139038,2.116063,2.1258279627906975,2.11725,2.126861,2.13267625,64.0,29.0,50.96906976744186,45.25000000000001,52.0,57.2,120.0,45.0,78.67558139534884,64.0,74.0,94.0,10.1,0.0,3.0263953488372093,1.2,3.5,4.8,NaN,NaN,NaN,NaN,NaN,NaN,1.3015147472806761e-05,0,3.001284524017729e-06,2.502707635817666e-07,3.1854960625113925e-06,4.999107504454615e-06,1.3015147472806761e-05,-1.0889091960926526e-05,-4.947143068905584e-11,-1.5845763177176368e-07,0.0,1.67592497359883e-07,bike,9,6,#132
1617422928,1617418693,1617420832.264331,1617419457.75,1617420164.5,1617422222.25,41.394346,41.375114,41.38406065958952,41.379257,41.38476,41.38813225,2.196822,2.16572,2.182010134111819,2.1741692500000003,2.1823705,2.1902732499999997,100.6,-16.6,12.733899504600142,-2.8,5.0,21.4,195.0,98.0,168.10828025477707,163.0,167.0,173.0,16.9,0.0,3.1350672328379336,2.8,3.1,3.4,102.0,41.0,77.53857041755131,77.0,78.0,79.0,1.6413645537901776e-05,0,3.096350896651592e-06,2.612781248127974e-06,3.012170519232628e-06,3.4258728803268056e-06,1.3721625789840325e-05,-1.394679239703907e-05,1.0518032080875705e-09,-2.821847051557641e-07,-5.169826259474134e-14,2.441247150259318e-07,run,9,6,#88
1617115057,1617108513,1617110974.8964813,1617109275.5,1617110115.0,1617112625.5,41.687348,41.285829,41.554283336562975,41.4714325,41.623502,41.63845,2.11047,0.640128,1.3467949877613463,0.859507,1.179481,1.945093,685.1,-0.6,231.53737888832228,66.9,207.6,346.55,NaN,NaN,NaN,NaN,NaN,NaN,57.3,0.0,22.38679245283019,13.4,25.1,32.1,NaN,NaN,NaN,NaN,NaN,NaN,0.00024107552596248428,0,2.967701701682245e-05,2.166936211464121e-05,2.918238505604881e-05,3.3868018886891015e-05,0.00021011523805078373,-6.893695913010378e-05,2.157025377292117e-06,-2.9340915244466326e-07,2.70271388165964e-08,4.627706361156431e-07,vehicle,9,6,#76
1605036573,1605035556,1605036065.136226,1605035810.0,1605036058.0,1605036320.0,41.38728,41.371997,41.38152531180626,41.379094,41.38225,41.384301,2.189428,2.166188,2.1799761331987892,2.17465,2.1804,2.187017,28.8,-6.2,5.883551967709384,-1.0,4.4,11.2,177.0,90.0,160.06962663975781,158.0,161.0,167.0,7.8,0.0,3.4293642785065592,3.2,3.4,3.6,81.0,0.0,78.28758829465187,78.0,79.0,80.0,2.5235560635702513e-05,0,3.4784084564718014e-06,3.059541124779421e-06,3.436779698901006e-06,3.7541364576781233e-06,2.5235560635702513e-05,-2.5235560635702513e-05,-2.3767018175962794e-09,-3.1839814232329514e-07,-2.0117809268853913e-13,2.777990413795668e-07,run,9,6,#161
1489163411,1489161865,1489162632.5169082,1489162222.0,1489162582.0,1489163075.0,41.653132,41.644784,41.64839317874396,41.647168,41.647715,41.649781,0.575792,0.568001,0.5715179275362319,0.570768,0.571449,0.572524,223.1,212.0,217.40531400966182,216.5,217.2,218.5,NaN,NaN,NaN,NaN,NaN,NaN,4.0,0.0,3.017391304347826,3.0,3.1,3.3,89.0,0.0,83.22705314009661,83.0,84.0,85.0,5.540846237035026e-06,0,2.582245102660072e-06,2.5874637786270537e-06,3.06931140473002e-06,3.3109316276802843e-06,2.8681014165435044e-06,-2.0692019940924823e-06,2.454778392780541e-08,-2.2277597624088787e-08,0.0,2.3849536518277106e-08,run,9,6,#33
1618899244,1618898063,1618898654.4974532,1618898359.75,1618898654.5,1618898949.25,41.389046,41.386659,41.38725012139219,41.38692575,41.386982,41.38719775,2.172603,2.165488,2.1670983089983022,2.165945,2.1660105,2.1676089999999997,67.2,20.8,40.02190152801358,31.0,36.6,49.6,151.0,62.0,121.40577249575551,113.0,125.0,135.0,4.7,0.0,0.9872665534804754,0.3,0.8,1.6,NaN,NaN,NaN,NaN,NaN,NaN,9.563976206642313e-05,0,9.706061369648574e-07,1.3901107680176847e-07,2.78022217642521e-07,1.0842066397303029e-06,9.563976206642313e-05,-9.563976206642313e-05,-1.61322616257206e-10,-9.851156227226943e-08,0.0,9.606207804275957e-08,walk,9,6,#52
1616839659,1616835948,1616837803.5,1616836875.25,1616837803.5,1616838731.75,41.687478,41.46968,41.612420079741376,41.594134,41.625982500000006,41.640301,1.963805,0.683935,1.3531801007543103,1.0281205,1.3613705,1.6944275,700.8,44.8,357.7189655172414,228.6,353.25,492.45,97.0,45.0,65.51858836206897,60.0,64.0,69.0,39.6,0.0,32.782058189655174,33.0,34.2,35.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0007559995998145534,0,3.329906493953681e-05,3.289590629104488e-05,3.4157651069274846e-05,3.5015057232736626e-05,0.0007559995998145534,-0.0007273744811035977,-2.2818775518704213e-24,-2.09857894534074e-07,-7.347967788157335e-13,2.204382291080866e-07,vehicle,9,6,#43
1614963598,1614956898,1614960280.1000469,1614958665.0,1614960303.0,1614961923.0,41.743617,41.669573,41.71236575497103,41.694696,41.715388,41.732589,0.609164,0.452429,0.5462607036167214,0.515705,0.560253,0.573485,378.0,207.8,316.6397056521058,288.4,323.3,356.6,NaN,NaN,NaN,NaN,NaN,NaN,18.2,0.0,7.49154532644434,6.3,7.3,8.5,NaN,NaN,NaN,NaN,NaN,NaN,1.8295199870907324e-05,0,7.533065011344234e-06,6.381977705868531e-06,7.3048382229870685e-06,8.546378916308243e-06,1.247276514915052e-05,-1.2542441377568229e-05,3.2743228135518354e-08,-1.272948652300092e-07,1.46100316970898e-14,1.3641945790414397e-07,bike,9,6,#2
1608968902,1608965718,1608967294.4026678,1608966490.0,1608967275.0,1608968098.0,41.565555,41.544303,41.55427524927053,41.551583,41.553158,41.557797,0.668862,0.630573,0.6462480379324719,0.633353,0.646335,0.656179,213.6,169.4,193.89729053772405,184.7,194.5,203.4,NaN,NaN,NaN,NaN,NaN,NaN,7.2,0.0,3.487994997915798,3.3,3.6,4.0,NaN,NaN,NaN,NaN,NaN,NaN,1.1801046560643024e-05,0,3.7977652267786847e-06,2.8172936324555494e-06,3.875951940412539e-06,4.817347124847774e-06,5.701256064230416e-06,-5.848380478787778e-06,2.9446154307939106e-07,-9.147374387626064e-07,3.4548618631079586e-08,1.4008647003446715e-06,run,9,6,#7
1606888763,1606885425,1606887094.9880505,1606886198.5,1606887054.0,1606887968.5,41.394396,41.384764,41.38962303994538,41.387651,41.389691,41.3914525,2.204922,2.165585,2.185754206555138,2.1758055,2.186173,2.1958824999999997,37.7,7.9,21.022977125298738,14.0,16.1,31.9,NaN,NaN,NaN,NaN,NaN,NaN,7.6,0.0,3.3719016729259135,2.9,3.5,3.9,NaN,NaN,NaN,NaN,NaN,NaN,3.353105187180251e-05,0,3.461054646022401e-06,2.4564521615933145e-06,3.5592154085098754e-06,4.227053451830541e-06,3.264440312375116e-05,-3.3020691677785054e-05,9.013690184287095e-09,-1.0134990662210344e-06,1.661097713541419e-08,1.0284568773352028e-06,run,9,6,#94
1618736180,1618722174,1618728498.2632127,1618725587.5,1618727824.0,1618731758.0,41.98065,41.733987,41.867537320229104,41.794751000000005,41.878029,41.9220745,0.591118,0.462901,0.5318138216610258,0.510869,0.527626,0.556632,787.2,271.2,441.94480604009374,303.4,430.4,541.9,181.0,100.0,145.3316844571726,133.0,147.0,160.0,19.8,0.0,7.617365269461078,4.9,7.1,9.4,NaN,NaN,NaN,NaN,NaN,NaN,1.995590193702784e-05,0,7.63064715983473e-06,4.884359917329727e-06,7.138151100743652e-06,9.411761270544682e-06,1.2707290550207519e-05,-5.017592156579006e-06,-6.299607012720165e-11,-1.0553891560714664e-07,1.0984618808339085e-09,9.80451044608897e-08,bike,9,6,#12
1620204038,1620202403,1620203298.5530121,1620202922.75,1620203397.0,1620203725.25,41.390197,41.383563,41.38703062530121,41.3862455,41.386952,41.3884055,2.175744,2.164818,2.1691697421686746,2.16667475,2.168714,2.1710655,35.7,25.5,32.234819277108436,30.6,32.75,34.9,NaN,NaN,NaN,NaN,NaN,NaN,7.6,0.0,1.9751807228915663,1.2,1.7,2.4,NaN,NaN,NaN,NaN,NaN,NaN,1.4937950312671231e-05,0,2.044098112583844e-06,1.168994280490414e-06,1.6177808632076295e-06,2.455927651801582e-06,9.792583833880239e-06,-1.3164617950604344e-05,-6.954983607956266e-09,-2.957414382429557e-07,3.8498508077542923e-10,3.297162826367917e-07,test,9,6,#68
1600187158,1600182867,1600184989.96438,1600183907.75,1600184871.5,1600186107.25,41.394317,41.366122,41.38441433298153,41.379658,41.3870285,41.38984375,2.196858,2.16549,2.1853872469656994,2.178976,2.1890039999999997,2.191965,88.4,-8.6,14.591451187335092,4.6,8.2,20.8,177.0,108.0,158.91160949868075,155.0,159.0,165.0,8.0,0.0,3.016622691292876,2.8,3.0,3.2,80.0,0.0,76.87836411609499,77.0,77.0,78.0,0.00026087573112623305,0,3.1442321688819224e-06,2.7445666908160748e-06,3.052235726580262e-06,3.4024336823661882e-06,0.00026087573112623305,-0.0002579834589312625,5.845812459457204e-09,-3.409537728343513e-07,-4.004690414986166e-13,3.261365355386254e-07,run,9,6,#177
1618897013,1618895653,1618896334.9955785,1618895995.5,1618896335.0,1618896674.5,41.390278,41.381642,41.38463554458364,41.3824365,41.383709,41.3857575,2.175717,2.166943,2.1711196278555636,2.1699335,2.171456,2.1718945,46.4,-31.2,8.27428150331614,1.0,7.0,14.4,169.0,87.0,131.05526897568166,117.0,127.0,146.0,7.6,0.0,1.7435519528371408,0.9,1.5,2.1,NaN,NaN,NaN,NaN,NaN,NaN,1.5993690675637282e-05,0,1.7093745360218266e-06,5.80474702063834e-07,1.415496759135148e-06,2.001880859810439e-06,1.5993690675637282e-05,-1.5132466436630293e-05,-1.3389224209103948e-10,-6.446310618720156e-08,0.0,6.68880018367543e-08,bike,9,6,#66
1600790171,1600786028,1600788091.9297066,1600786930.25,1600787765.5,1600789275.75,41.39649,41.384739,41.39024136338631,41.387837,41.3901805,41.392502,2.21138,2.16563,2.188457635391198,2.1774465,2.188679,2.1993635000000005,52.6,-4.6,9.771332518337408,1.8,9.2,16.15,NaN,NaN,NaN,NaN,NaN,NaN,9.2,0.0,3.34031173594132,3.1,3.4,3.6,NaN,NaN,NaN,NaN,NaN,NaN,2.6176238293702528e-05,0,3.3986428104594087e-06,2.9106530380019728e-06,3.382354537060564e-06,3.740475272332563e-06,2.6176238293702528e-05,-2.2067419768913884e-05,5.30771175384195e-09,-3.4423627208443266e-07,-1.777069479982511e-13,2.9435570541455786e-07,run,9,6,#82
1617773858,1617771961,1617772910.1737065,1617772435.75,1617772910.5,1617773384.25,41.390189,41.381933,41.385104094508975,41.38328325,41.384086,41.38658475,2.175852,2.1667,2.171489544878564,2.170584,2.1713345,2.1719635,40.2,-13.2,16.011087645195353,8.0,16.0,23.0,188.0,72.0,138.77455121436114,115.0,141.0,166.0,9.8,0.0,1.5026927138331574,0.9,1.4,1.9,NaN,NaN,NaN,NaN,NaN,NaN,4.054047861328184e-05,0,1.3946120103146606e-06,0.0,1.0018150303385654e-06,1.8972981554606214e-06,4.054047861328184e-05,-3.8058878918681915e-05,1.5328303566275604e-09,-8.480849711557588e-08,0.0,7.302224553853915e-08,walk,9,6,#117
1617813548,1617813143,1617813364.4444444,1617813179.5,1617813354.0,1617813519.5,41.386195,41.374931,41.37843544444444,41.3749695,41.375589,41.381344999999996,2.173187,2.148749,2.1642044444444446,2.1506195,2.169101,2.173185,37.3,21.4,27.522222222222222,21.65,21.9,36.15,NaN,NaN,NaN,NaN,NaN,NaN,14.6,0.0,5.877777777777777,1.85,5.6,9.0,NaN,NaN,NaN,NaN,NaN,NaN,3.724625711142853e-05,0,7.96963905350721e-06,5.635287952354731e-08,3.3426888435392827e-06,1.2280948872246558e-05,2.323949263155308e-06,-1.3980892695345057e-06,2.7217601045344985e-07,-1.8089725570347201e-07,5.372817136044257e-10,9.23116558837725e-07,vehicle,9,6,#64
